Data_Pedido,ID_Distribuidor,Regiao_Distribuidor,Porte_Distribuidor,ID_Produto,Categoria_Produto,Teve_Desconto_Volume,Faturado_R$,Volume_Vendido_Lotes
2022-06-06 12:45:01.350675338,DIST_BA_01,Nordeste,Grande,PROD_J02,Joelho,0,240500.0,13
2022-06-07 04:16:26.893446724,DIST_SP_01,Sudeste,Grande,PROD_J02,Joelho,0,74000.0,4
2022-06-07 19:47:52.436218110,DIST_BA_01,Nordeste,Grande,PROD_J01,Joelho,0,225000.0,15
2022-06-08 11:19:17.978989496,DIST_SP_01,Sudeste,Grande,PROD_Q02,Quadril,0,375000.0,15
2022-06-09 02:50:43.521760882,DIST_PR_01,Sul,Medio,PROD_J01,Joelho,0,135000.0,9
2022-06-09 18:22:09.064532266,DIST_SP_01,Sudeste,Grande,PROD_J01,Joelho,0,75000.0,5
2022-06-10 09:53:34.607303652,DIST_SP_01,Sudeste,Grande,PROD_Q02,Quadril,0,325000.0,13
2022-06-11 01:25:00.150075038,DIST_RS_01,Sul,Medio,PROD_J01,Joelho,0,105000.0,7
2022-06-11 16:56:25.692846424,DIST_MG_01,Sudeste,Medio,PROD_Q01,Quadril,0,220000.0,10
2022-06-12 08:27:51.235617810,DIST_PR_01,Sul,Medio,PROD_C01,Coluna,0,280000.0,8
2022-06-12 23:59:16.778389196,DIST_RJ_01,Sudeste,Medio,PROD_J01,Joelho,0,210000.0,14
2022-06-13 15:30:42.321160580,DIST_PE_01,Nordeste,Pequeno,PROD_Q01,Quadril,0,132000.0,6
2022-06-14 07:02:07.863931966,DIST_RS_01,Sul,Medio,PROD_Q01,Quadril,0,176000.0,8
2022-06-14 22:33:33.406703352,DIST_SP_01,Sudeste,Grande,PROD_J01,Joelho,1,242250.0,17
2022-06-15 14:04:58.949474738,DIST_RS_01,Sul,Medio,PROD_J01,Joelho,0,45000.0,3
2022-06-16 05:36:24.492246124,DIST_AM_01,Norte,Pequeno,PROD_Q01,Quadril,0,88000.0,4
2022-06-16 21:07:50.035017510,DIST_MG_01,Sudeste,Medio,PROD_Q01,Quadril,0,154000.0,7
2022-06-17 12:39:15.577788896,DIST_PR_01,Sul,Medio,PROD_J01,Joelho,0,120000.0,8
2022-06-18 04:10:41.120560280,DIST_AM_01,Norte,Pequeno,PROD_C01,Coluna,0,105000.0,3
2022-06-18 19:42:06.663331666,DIST_RJ_01,Sudeste,Medio,PROD_Q01,Quadril,0,154000.0,7
2022-06-19 11:13:32.206103052,DIST_SP_01,Sudeste,Grande,PROD_J01,Joelho,0,30000.0,2
2022-06-20 02:44:57.748874438,DIST_AM_01,Norte,Pequeno,PROD_J01,Joelho,0,60000.0,4
2022-06-20 18:16:23.291645824,DIST_SP_01,Sudeste,Grande,PROD_Q01,Quadril,0,88000.0,4
2022-06-21 09:47:48.834417210,DIST_BA_01,Nordeste,Grande,PROD_C01,Coluna,0,315000.0,9
2022-06-22 01:19:14.377188594,DIST_MG_01,Sudeste,Medio,PROD_J01,Joelho,0,45000.0,3
2022-06-22 16:50:39.919959980,DIST_PE_01,Nordeste,Pequeno,PROD_Q01,Quadril,0,198000.0,9
2022-06-23 08:22:05.462731366,DIST_BA_01,Nordeste,Grande,PROD_J02,Joelho,0,55500.0,3
2022-06-23 23:53:31.005502752,DIST_RJ_01,Sudeste,Medio,PROD_C01,Coluna,0,140000.0,4
2022-06-24 15:24:56.548274138,DIST_MG_01,Sudeste,Medio,PROD_P01,Parafusos,0,30000.0,6
2022-06-25 06:56:22.091045524,DIST_MG_01,Sudeste,Medio,PROD_J01,Joelho,0,150000.0,10
2022-06-25 22:27:47.633816910,DIST_BA_01,Nordeste,Grande,PROD_C01,Coluna,0,385000.0,11
2022-06-26 13:59:13.176588294,DIST_SP_01,Sudeste,Grande,PROD_P01,Parafusos,0,60000.0,12
2022-06-27 05:30:38.719359680,DIST_BA_01,Nordeste,Grande,PROD_J01,Joelho,0,135000.0,9
2022-06-27 21:02:04.262131066,DIST_AM_01,Norte,Pequeno,PROD_Q02,Quadril,0,175000.0,7
2022-06-28 12:33:29.804902452,DIST_BA_01,Nordeste,Grande,PROD_J01,Joelho,0,75000.0,5
2022-06-29 04:04:55.347673838,DIST_MG_01,Sudeste,Medio,PROD_C01,Coluna,0,70000.0,2
2022-06-29 19:36:20.890445224,DIST_SP_01,Sudeste,Grande,PROD_C01,Coluna,0,455000.0,13
2022-06-30 11:07:46.433216608,DIST_AM_01,Norte,Pequeno,PROD_C01,Coluna,0,210000.0,6
2022-07-01 02:39:11.975987994,DIST_BA_01,Nordeste,Grande,PROD_J02,Joelho,0,92500.0,5
2022-07-01 18:10:37.518759380,DIST_RJ_01,Sudeste,Medio,PROD_P01,Parafusos,0,15000.0,3
2022-07-02 09:42:03.061530766,DIST_AM_01,Norte,Pequeno,PROD_J01,Joelho,0,90000.0,6
2022-07-03 01:13:28.604302152,DIST_RS_01,Sul,Medio,PROD_P01,Parafusos,0,5000.0,1
2022-07-03 16:44:54.147073538,DIST_SP_01,Sudeste,Grande,PROD_J01,Joelho,0,135000.0,9
2022-07-04 08:16:19.689844924,DIST_SP_01,Sudeste,Grande,PROD_P01,Parafusos,0,10000.0,2
2022-07-04 23:47:45.232616308,DIST_BA_01,Nordeste,Grande,PROD_J01,Joelho,0,90000.0,6
2022-07-05 15:19:10.775387694,DIST_MG_01,Sudeste,Medio,PROD_J01,Joelho,0,60000.0,4
2022-07-06 06:50:36.318159080,DIST_PR_01,Sul,Medio,PROD_J01,Joelho,0,105000.0,7
2022-07-06 22:22:01.860930466,DIST_PR_01,Sul,Medio,PROD_J01,Joelho,0,90000.0,6
2022-07-07 13:53:27.403701852,DIST_AM_01,Norte,Pequeno,PROD_P01,Parafusos,0,20000.0,4
2022-07-08 05:24:52.946473238,DIST_MG_01,Sudeste,Medio,PROD_P01,Parafusos,0,40000.0,8
2022-07-08 20:56:18.489244624,DIST_PE_01,Nordeste,Pequeno,PROD_Q01,Quadril,0,154000.0,7
2022-07-09 12:27:44.032016008,DIST_PE_01,Nordeste,Pequeno,PROD_P01,Parafusos,0,35000.0,7
2022-07-10 03:59:09.574787394,DIST_RS_01,Sul,Medio,PROD_P01,Parafusos,0,5000.0,1
2022-07-10 19:30:35.117558780,DIST_PR_01,Sul,Medio,PROD_J01,Joelho,0,60000.0,4
2022-07-11 11:02:00.660330166,DIST_PR_01,Sul,Medio,PROD_Q01,Quadril,0,44000.0,2
2022-07-12 02:33:26.203101552,DIST_AM_01,Norte,Pequeno,PROD_Q02,Quadril,0,75000.0,3
2022-07-12 18:04:51.745872938,DIST_SP_01,Sudeste,Grande,PROD_J01,Joelho,0,150000.0,10
2022-07-13 09:36:17.288644322,DIST_SP_01,Sudeste,Grande,PROD_J01,Joelho,0,30000.0,2
2022-07-14 01:07:42.831415708,DIST_MG_01,Sudeste,Medio,PROD_J01,Joelho,0,60000.0,4
2022-07-14 16:39:08.374187094,DIST_PR_01,Sul,Medio,PROD_Q02,Quadril,0,125000.0,5
2022-07-15 08:10:33.916958480,DIST_RS_01,Sul,Medio,PROD_J01,Joelho,0,60000.0,4
2022-07-15 23:41:59.459729866,DIST_PR_01,Sul,Medio,PROD_Q02,Quadril,0,175000.0,7
2022-07-16 15:13:25.002501252,DIST_BA_01,Nordeste,Grande,PROD_J02,Joelho,0,37000.0,2
2022-07-17 06:44:50.545272638,DIST_SP_01,Sudeste,Grande,PROD_J01,Joelho,0,180000.0,12
2022-07-17 22:16:16.088044022,DIST_PR_01,Sul,Medio,PROD_P01,Parafusos,0,25000.0,5
2022-07-18 13:47:41.630815408,DIST_RS_01,Sul,Medio,PROD_J01,Joelho,0,135000.0,9
2022-07-19 05:19:07.173586794,DIST_RJ_01,Sudeste,Medio,PROD_J02,Joelho,0,111000.0,6
2022-07-19 20:50:32.716358180,DIST_SP_01,Sudeste,Grande,PROD_Q01,Quadril,0,44000.0,2
2022-07-20 12:21:58.259129566,DIST_MG_01,Sudeste,Medio,PROD_Q01,Quadril,0,198000.0,9
2022-07-21 03:53:23.801900952,DIST_PR_01,Sul,Medio,PROD_C01,Coluna,0,140000.0,4
2022-07-21 19:24:49.344672336,DIST_RJ_01,Sudeste,Medio,PROD_Q01,Quadril,0,154000.0,7
2022-07-22 10:56:14.887443722,DIST_PR_01,Sul,Medio,PROD_P01,Parafusos,0,40000.0,8
2022-07-23 02:27:40.430215108,DIST_RS_01,Sul,Medio,PROD_J01,Joelho,0,45000.0,3
2022-07-23 17:59:05.972986494,DIST_PE_01,Nordeste,Pequeno,PROD_Q01,Quadril,0,132000.0,6
2022-07-24 09:30:31.515757880,DIST_RS_01,Sul,Medio,PROD_Q01,Quadril,0,22000.0,1
2022-07-25 01:01:57.058529266,DIST_RS_01,Sul,Medio,PROD_Q01,Quadril,0,66000.0,3
2022-07-25 16:33:22.601300652,DIST_PR_01,Sul,Medio,PROD_C01,Coluna,0,210000.0,6
2022-07-26 08:04:48.144072036,DIST_PR_01,Sul,Medio,PROD_C01,Coluna,0,140000.0,4
2022-07-26 23:36:13.686843422,DIST_AM_01,Norte,Pequeno,PROD_C01,Coluna,0,245000.0,7
2022-07-27 15:07:39.229614808,DIST_BA_01,Nordeste,Grande,PROD_Q01,Quadril,0,286000.0,13
2022-07-28 06:39:04.772386194,DIST_MG_01,Sudeste,Medio,PROD_J02,Joelho,0,166500.0,9
2022-07-28 22:10:30.315157580,DIST_SP_01,Sudeste,Grande,PROD_Q01,Quadril,0,44000.0,2
2022-07-29 13:41:55.857928964,DIST_BA_01,Nordeste,Grande,PROD_J02,Joelho,0,37000.0,2
2022-07-30 05:13:21.400700352,DIST_AM_01,Norte,Pequeno,PROD_P01,Parafusos,0,35000.0,7
2022-07-30 20:44:46.943471736,DIST_RS_01,Sul,Medio,PROD_P01,Parafusos,0,15000.0,3
2022-07-31 12:16:12.486243124,DIST_BA_01,Nordeste,Grande,PROD_J02,Joelho,0,240500.0,13
2022-08-01 03:47:38.029014508,DIST_BA_01,Nordeste,Grande,PROD_Q01,Quadril,0,154000.0,7
2022-08-01 19:19:03.571785892,DIST_SP_01,Sudeste,Grande,PROD_Q01,Quadril,0,220000.0,10
2022-08-02 10:50:29.114557280,DIST_RJ_01,Sudeste,Medio,PROD_Q01,Quadril,0,66000.0,3
2022-08-03 02:21:54.657328664,DIST_MG_01,Sudeste,Medio,PROD_J01,Joelho,0,180000.0,12
2022-08-03 17:53:20.200100052,DIST_PR_01,Sul,Medio,PROD_Q01,Quadril,0,132000.0,6
2022-08-04 09:24:45.742871436,DIST_PR_01,Sul,Medio,PROD_Q01,Quadril,0,154000.0,7
2022-08-05 00:56:11.285642824,DIST_BA_01,Nordeste,Grande,PROD_J01,Joelho,0,210000.0,14
2022-08-05 16:27:36.828414208,DIST_AM_01,Norte,Pequeno,PROD_Q01,Quadril,0,110000.0,5
2022-08-06 07:59:02.371185592,DIST_MG_01,Sudeste,Medio,PROD_J01,Joelho,0,60000.0,4
2022-08-06 23:30:27.913956980,DIST_PR_01,Sul,Medio,PROD_C01,Coluna,0,105000.0,3
2022-08-07 15:01:53.456728364,DIST_AM_01,Norte,Pequeno,PROD_J01,Joelho,0,60000.0,4
2022-08-08 06:33:18.999499752,DIST_PR_01,Sul,Medio,PROD_C01,Coluna,0,350000.0,10
2022-08-08 22:04:44.542271136,DIST_SP_01,Sudeste,Grande,PROD_J01,Joelho,0,195000.0,13
2022-08-09 13:36:10.085042524,DIST_RS_01,Sul,Medio,PROD_J01,Joelho,0,45000.0,3
2022-08-10 05:07:35.627813908,DIST_RS_01,Sul,Medio,PROD_Q01,Quadril,0,66000.0,3
2022-08-10 20:39:01.170585292,DIST_PR_01,Sul,Medio,PROD_Q01,Quadril,0,154000.0,7
2022-08-11 12:10:26.713356680,DIST_SP_01,Sudeste,Grande,PROD_J01,Joelho,0,150000.0,10
2022-08-12 03:41:52.256128064,DIST_BA_01,Nordeste,Grande,PROD_J01,Joelho,0,30000.0,2
2022-08-12 19:13:17.798899452,DIST_RS_01,Sul,Medio,PROD_J01,Joelho,0,210000.0,14
2022-08-13 10:44:43.341670836,DIST_SP_01,Sudeste,Grande,PROD_Q02,Quadril,0,275000.0,11
2022-08-14 02:16:08.884442220,DIST_AM_01,Norte,Pequeno,PROD_J02,Joelho,0,92500.0,5
2022-08-14 17:47:34.427213608,DIST_BA_01,Nordeste,Grande,PROD_J01,Joelho,0,150000.0,10
2022-08-15 09:18:59.969984992,DIST_PR_01,Sul,Medio,PROD_P01,Parafusos,0,60000.0,12
2022-08-16 00:50:25.512756380,DIST_BA_01,Nordeste,Grande,PROD_Q01,Quadril,0,110000.0,5
2022-08-16 16:21:51.055527764,DIST_PR_01,Sul,Medio,PROD_C01,Coluna,0,105000.0,3
2022-08-17 07:53:16.598299152,DIST_RS_01,Sul,Medio,PROD_J02,Joelho,0,74000.0,4
2022-08-17 23:24:42.141070536,DIST_SP_01,Sudeste,Grande,PROD_C01,Coluna,0,385000.0,11
2022-08-18 14:56:07.683841920,DIST_RJ_01,Sudeste,Medio,PROD_P01,Parafusos,0,30000.0,6
2022-08-19 06:27:33.226613308,DIST_PR_01,Sul,Medio,PROD_J02,Joelho,0,240500.0,13
2022-08-19 21:58:58.769384692,DIST_PR_01,Sul,Medio,PROD_C01,Coluna,0,175000.0,5
2022-08-20 13:30:24.312156080,DIST_RJ_01,Sudeste,Medio,PROD_C01,Coluna,0,70000.0,2
2022-08-21 05:01:49.854927464,DIST_BA_01,Nordeste,Grande,PROD_Q01,Quadril,1,334400.0,16
2022-08-21 20:33:15.397698852,DIST_SP_01,Sudeste,Grande,PROD_C01,Coluna,1,532000.0,16
2022-08-22 12:04:40.940470236,DIST_BA_01,Nordeste,Grande,PROD_J01,Joelho,1,256500.0,18
2022-08-23 03:36:06.483241620,DIST_MG_01,Sudeste,Medio,PROD_C01,Coluna,0,210000.0,6
2022-08-23 19:07:32.026013008,DIST_RJ_01,Sudeste,Medio,PROD_C01,Coluna,0,455000.0,13
2022-08-24 10:38:57.568784392,DIST_AM_01,Norte,Pequeno,PROD_J02,Joelho,0,55500.0,3
2022-08-25 02:10:23.111555780,DIST_SP_01,Sudeste,Grande,PROD_J01,Joelho,0,210000.0,14
2022-08-25 17:41:48.654327164,DIST_PR_01,Sul,Medio,PROD_Q01,Quadril,0,88000.0,4
2022-08-26 09:13:14.197098552,DIST_PE_01,Nordeste,Pequeno,PROD_Q01,Quadril,0,132000.0,6
2022-08-27 00:44:39.739869936,DIST_BA_01,Nordeste,Grande,PROD_J01,Joelho,0,120000.0,8
2022-08-27 16:16:05.282641320,DIST_PR_01,Sul,Medio,PROD_J01,Joelho,0,135000.0,9
2022-08-28 07:47:30.825412708,DIST_BA_01,Nordeste,Grande,PROD_J01,Joelho,0,105000.0,7
2022-08-28 23:18:56.368184092,DIST_RS_01,Sul,Medio,PROD_J01,Joelho,0,165000.0,11
2022-08-29 14:50:21.910955480,DIST_PE_01,Nordeste,Pequeno,PROD_Q01,Quadril,0,132000.0,6
2022-08-30 06:21:47.453726864,DIST_SP_01,Sudeste,Grande,PROD_J02,Joelho,0,203500.0,11
2022-08-30 21:53:12.996498252,DIST_PR_01,Sul,Medio,PROD_C01,Coluna,0,245000.0,7
2022-08-31 13:24:38.539269636,DIST_RJ_01,Sudeste,Medio,PROD_J01,Joelho,0,105000.0,7
2022-09-01 04:56:04.082041020,DIST_SP_01,Sudeste,Grande,PROD_J01,Joelho,1,313500.0,22
2022-09-01 20:27:29.624812408,DIST_RS_01,Sul,Medio,PROD_J01,Joelho,0,75000.0,5
2022-09-02 11:58:55.167583792,DIST_RS_01,Sul,Medio,PROD_C01,Coluna,0,420000.0,12
2022-09-03 03:30:20.710355180,DIST_PE_01,Nordeste,Pequeno,PROD_P01,Parafusos,0,20000.0,4
2022-09-03 19:01:46.253126564,DIST_BA_01,Nordeste,Grande,PROD_J01,Joelho,0,105000.0,7
2022-09-04 10:33:11.795897948,DIST_BA_01,Nordeste,Grande,PROD_Q02,Quadril,0,250000.0,10
2022-09-05 02:04:37.338669336,DIST_RS_01,Sul,Medio,PROD_Q01,Quadril,0,132000.0,6
2022-09-05 17:36:02.881440720,DIST_SP_01,Sudeste,Grande,PROD_C01,Coluna,1,631750.0,19
2022-09-06 09:07:28.424212108,DIST_BA_01,Nordeste,Grande,PROD_J02,Joelho,0,37000.0,2
2022-09-07 00:38:53.966983492,DIST_RS_01,Sul,Medio,PROD_Q01,Quadril,0,220000.0,10
2022-09-07 16:10:19.509754880,DIST_RJ_01,Sudeste,Medio,PROD_P01,Parafusos,0,35000.0,7
2022-09-08 07:41:45.052526264,DIST_PR_01,Sul,Medio,PROD_J01,Joelho,0,165000.0,11
2022-09-08 23:13:10.595297648,DIST_BA_01,Nordeste,Grande,PROD_Q01,Quadril,0,286000.0,13
2022-09-09 14:44:36.138069036,DIST_AM_01,Norte,Pequeno,PROD_J02,Joelho,0,55500.0,3
2022-09-10 06:16:01.680840420,DIST_PE_01,Nordeste,Pequeno,PROD_Q01,Quadril,0,88000.0,4
2022-09-10 21:47:27.223611808,DIST_RS_01,Sul,Medio,PROD_Q01,Quadril,0,66000.0,3
2022-09-11 13:18:52.766383192,DIST_PE_01,Nordeste,Pequeno,PROD_Q01,Quadril,0,66000.0,3
2022-09-12 04:50:18.309154580,DIST_RS_01,Sul,Medio,PROD_J01,Joelho,0,30000.0,2
2022-09-12 20:21:43.851925964,DIST_RJ_01,Sudeste,Medio,PROD_J01,Joelho,0,150000.0,10
2022-09-13 11:53:09.394697348,DIST_BA_01,Nordeste,Grande,PROD_C01,Coluna,0,210000.0,6
2022-09-14 03:24:34.937468736,DIST_SP_01,Sudeste,Grande,PROD_J01,Joelho,0,135000.0,9
2022-09-14 18:56:00.480240120,DIST_SP_01,Sudeste,Grande,PROD_Q01,Quadril,0,110000.0,5
2022-09-15 10:27:26.023011508,DIST_SP_01,Sudeste,Grande,PROD_Q01,Quadril,0,198000.0,9
2022-09-16 01:58:51.565782892,DIST_MG_01,Sudeste,Medio,PROD_C01,Coluna,0,70000.0,2
2022-09-16 17:30:17.108554280,DIST_MG_01,Sudeste,Medio,PROD_C01,Coluna,0,70000.0,2
2022-09-17 09:01:42.651325664,DIST_PR_01,Sul,Medio,PROD_J01,Joelho,0,105000.0,7
2022-09-18 00:33:08.194097048,DIST_RS_01,Sul,Medio,PROD_Q02,Quadril,0,275000.0,11
2022-09-18 16:04:33.736868436,DIST_PR_01,Sul,Medio,PROD_Q02,Quadril,0,50000.0,2
2022-09-19 07:35:59.279639820,DIST_AM_01,Norte,Pequeno,PROD_J01,Joelho,0,120000.0,8
2022-09-19 23:07:24.822411208,DIST_RJ_01,Sudeste,Medio,PROD_P01,Parafusos,0,15000.0,3
2022-09-20 14:38:50.365182592,DIST_SP_01,Sudeste,Grande,PROD_J02,Joelho,0,240500.0,13
2022-09-21 06:10:15.907953976,DIST_PR_01,Sul,Medio,PROD_J01,Joelho,0,30000.0,2
2022-09-21 21:41:41.450725364,DIST_BA_01,Nordeste,Grande,PROD_P01,Parafusos,0,55000.0,11
2022-09-22 13:13:06.993496748,DIST_PR_01,Sul,Medio,PROD_P01,Parafusos,0,65000.0,13
2022-09-23 04:44:32.536268136,DIST_SP_01,Sudeste,Grande,PROD_Q01,Quadril,0,110000.0,5
2022-09-23 20:15:58.079039520,DIST_AM_01,Norte,Pequeno,PROD_J02,Joelho,0,55500.0,3
2022-09-24 11:47:23.621810908,DIST_RJ_01,Sudeste,Medio,PROD_Q01,Quadril,0,44000.0,2
2022-09-25 03:18:49.164582292,DIST_PR_01,Sul,Medio,PROD_Q02,Quadril,0,50000.0,2
2022-09-25 18:50:14.707353676,DIST_RS_01,Sul,Medio,PROD_J01,Joelho,0,75000.0,5
2022-09-26 10:21:40.250125064,DIST_SP_01,Sudeste,Grande,PROD_C01,Coluna,0,385000.0,11
2022-09-27 01:53:05.792896448,DIST_MG_01,Sudeste,Medio,PROD_P01,Parafusos,0,40000.0,8
2022-09-27 17:24:31.335667836,DIST_PE_01,Nordeste,Pequeno,PROD_P01,Parafusos,0,45000.0,9
2022-09-28 08:55:56.878439220,DIST_AM_01,Norte,Pequeno,PROD_Q01,Quadril,0,88000.0,4
2022-09-29 00:27:22.421210608,DIST_BA_01,Nordeste,Grande,PROD_Q01,Quadril,0,176000.0,8
2022-09-29 15:58:47.963981992,DIST_RS_01,Sul,Medio,PROD_J01,Joelho,0,75000.0,5
2022-09-30 07:30:13.506753376,DIST_SP_01,Sudeste,Grande,PROD_J01,Joelho,0,30000.0,2
2022-09-30 23:01:39.049524764,DIST_AM_01,Norte,Pequeno,PROD_C01,Coluna,0,70000.0,2
2022-10-01 14:33:04.592296148,DIST_SP_01,Sudeste,Grande,PROD_J01,Joelho,0,210000.0,14
2022-10-02 06:04:30.135067536,DIST_PR_01,Sul,Medio,PROD_J01,Joelho,0,60000.0,4
2022-10-02 21:35:55.677838920,DIST_BA_01,Nordeste,Grande,PROD_C01,Coluna,0,280000.0,8
2022-10-03 13:07:21.220610308,DIST_MG_01,Sudeste,Medio,PROD_P01,Parafusos,0,40000.0,8
2022-10-04 04:38:46.763381692,DIST_SP_01,Sudeste,Grande,PROD_Q01,Quadril,0,242000.0,11
2022-10-04 20:10:12.306153076,DIST_RJ_01,Sudeste,Medio,PROD_Q01,Quadril,0,264000.0,12
2022-10-05 11:41:37.848924464,DIST_SP_01,Sudeste,Grande,PROD_P01,Parafusos,0,60000.0,12
2022-10-06 03:13:03.391695848,DIST_SP_01,Sudeste,Grande,PROD_C01,Coluna,0,140000.0,4
2022-10-06 18:44:28.934467236,DIST_MG_01,Sudeste,Medio,PROD_Q01,Quadril,1,334400.0,16
2022-10-07 10:15:54.477238620,DIST_MG_01,Sudeste,Medio,PROD_C01,Coluna,0,210000.0,6
2022-10-08 01:47:20.020010008,DIST_MG_01,Sudeste,Medio,PROD_J01,Joelho,0,105000.0,7
2022-10-08 17:18:45.562781392,DIST_SP_01,Sudeste,Grande,PROD_J01,Joelho,0,105000.0,7
2022-10-09 08:50:11.105552776,DIST_MG_01,Sudeste,Medio,PROD_Q02,Quadril,0,200000.0,8
2022-10-10 00:21:36.648324164,DIST_MG_01,Sudeste,Medio,PROD_Q02,Quadril,0,275000.0,11
2022-10-10 15:53:02.191095548,DIST_RS_01,Sul,Medio,PROD_C01,Coluna,0,385000.0,11
2022-10-11 07:24:27.733866936,DIST_SP_01,Sudeste,Grande,PROD_J02,Joelho,0,111000.0,6
2022-10-11 22:55:53.276638320,DIST_PR_01,Sul,Medio,PROD_J02,Joelho,0,37000.0,2
2022-10-12 14:27:18.819409704,DIST_MG_01,Sudeste,Medio,PROD_J02,Joelho,0,129500.0,7
2022-10-13 05:58:44.362181092,DIST_SP_01,Sudeste,Grande,PROD_Q02,Quadril,0,275000.0,11
2022-10-13 21:30:09.904952476,DIST_PE_01,Nordeste,Pequeno,PROD_Q02,Quadril,0,100000.0,4
2022-10-14 13:01:35.447723864,DIST_AM_01,Norte,Pequeno,PROD_Q01,Quadril,0,198000.0,9
2022-10-15 04:33:00.990495248,DIST_RJ_01,Sudeste,Medio,PROD_P01,Parafusos,0,45000.0,9
2022-10-15 20:04:26.533266636,DIST_BA_01,Nordeste,Grande,PROD_P01,Parafusos,0,55000.0,11
2022-10-16 11:35:52.076038020,DIST_PR_01,Sul,Medio,PROD_C01,Coluna,0,175000.0,5
2022-10-17 03:07:17.618809404,DIST_RJ_01,Sudeste,Medio,PROD_J01,Joelho,0,135000.0,9
2022-10-17 18:38:43.161580792,DIST_BA_01,Nordeste,Grande,PROD_C01,Coluna,0,525000.0,15
2022-10-18 10:10:08.704352176,DIST_BA_01,Nordeste,Grande,PROD_J01,Joelho,0,210000.0,14
2022-10-19 01:41:34.247123564,DIST_RJ_01,Sudeste,Medio,PROD_J02,Joelho,0,259000.0,14
2022-10-19 17:12:59.789894948,DIST_PR_01,Sul,Medio,PROD_J02,Joelho,0,185000.0,10
2022-10-20 08:44:25.332666336,DIST_RJ_01,Sudeste,Medio,PROD_J02,Joelho,0,37000.0,2
2022-10-21 00:15:50.875437720,DIST_RS_01,Sul,Medio,PROD_Q01,Quadril,0,88000.0,4
2022-10-21 15:47:16.418209104,DIST_PR_01,Sul,Medio,PROD_P01,Parafusos,0,70000.0,14
2022-10-22 07:18:41.960980492,DIST_SP_01,Sudeste,Grande,PROD_J01,Joelho,1,285000.0,20
2022-10-22 22:50:07.503751876,DIST_MG_01,Sudeste,Medio,PROD_J02,Joelho,0,55500.0,3
2022-10-23 14:21:33.046523264,DIST_RJ_01,Sudeste,Medio,PROD_J01,Joelho,0,135000.0,9
2022-10-24 05:52:58.589294648,DIST_RS_01,Sul,Medio,PROD_Q01,Quadril,0,154000.0,7
2022-10-24 21:24:24.132066036,DIST_PR_01,Sul,Medio,PROD_J02,Joelho,0,240500.0,13
2022-10-25 12:55:49.674837420,DIST_RS_01,Sul,Medio,PROD_P01,Parafusos,0,75000.0,15
2022-10-26 04:27:15.217608804,DIST_BA_01,Nordeste,Grande,PROD_J01,Joelho,0,60000.0,4
2022-10-26 19:58:40.760380192,DIST_BA_01,Nordeste,Grande,PROD_P01,Parafusos,0,30000.0,6
2022-10-27 11:30:06.303151576,DIST_PE_01,Nordeste,Pequeno,PROD_Q02,Quadril,0,275000.0,11
2022-10-28 03:01:31.845922964,DIST_MG_01,Sudeste,Medio,PROD_J01,Joelho,0,195000.0,13
2022-10-28 18:32:57.388694348,DIST_RJ_01,Sudeste,Medio,PROD_Q02,Quadril,0,125000.0,5
2022-10-29 10:04:22.931465736,DIST_RS_01,Sul,Medio,PROD_J01,Joelho,0,75000.0,5
2022-10-30 01:35:48.474237120,DIST_MG_01,Sudeste,Medio,PROD_Q01,Quadril,1,355300.0,17
2022-10-30 17:07:14.017008504,DIST_SP_01,Sudeste,Grande,PROD_J01,Joelho,0,225000.0,15
2022-10-31 08:38:39.559779892,DIST_SP_01,Sudeste,Grande,PROD_J01,Joelho,0,150000.0,10
2022-11-01 00:10:05.102551276,DIST_SP_01,Sudeste,Grande,PROD_C01,Coluna,1,532000.0,16
2022-11-01 15:41:30.645322664,DIST_SP_01,Sudeste,Grande,PROD_J02,Joelho,0,129500.0,7
2022-11-02 07:12:56.188094048,DIST_PR_01,Sul,Medio,PROD_J01,Joelho,0,45000.0,3
2022-11-02 22:44:21.730865432,DIST_RS_01,Sul,Medio,PROD_P01,Parafusos,0,35000.0,7
2022-11-03 14:15:47.273636820,DIST_RJ_01,Sudeste,Medio,PROD_C01,Coluna,0,420000.0,12
2022-11-04 05:47:12.816408204,DIST_BA_01,Nordeste,Grande,PROD_P01,Parafusos,0,25000.0,5
2022-11-04 21:18:38.359179592,DIST_PR_01,Sul,Medio,PROD_J01,Joelho,0,180000.0,12
2022-11-05 12:50:03.901950976,DIST_PR_01,Sul,Medio,PROD_J01,Joelho,0,90000.0,6
2022-11-06 04:21:29.444722364,DIST_RJ_01,Sudeste,Medio,PROD_J01,Joelho,0,75000.0,5
2022-11-06 19:52:54.987493748,DIST_PR_01,Sul,Medio,PROD_Q02,Quadril,0,250000.0,10
2022-11-07 11:24:20.530265132,DIST_SP_01,Sudeste,Grande,PROD_Q02,Quadril,0,125000.0,5
2022-11-08 02:55:46.073036520,DIST_RS_01,Sul,Medio,PROD_Q01,Quadril,0,154000.0,7
2022-11-08 18:27:11.615807904,DIST_AM_01,Norte,Pequeno,PROD_Q01,Quadril,0,198000.0,9
2022-11-09 09:58:37.158579292,DIST_SP_01,Sudeste,Grande,PROD_J02,Joelho,0,203500.0,11
2022-11-10 01:30:02.701350676,DIST_PR_01,Sul,Medio,PROD_J01,Joelho,0,150000.0,10
